"Area","Sex","age","Year","HALE (Healthy life expectancy)","Life expectancy","Difference"
"Essex","Male","<1 year",1994,66.44289858,75.69618864,9.25329006
"Essex","Male","<1 year",1995,66.48179384,75.74968496,9.26789112
"Essex","Male","<1 year",1996,66.62647118,75.94099559,9.31452441
"Essex","Male","<1 year",1997,66.87230079,76.26390307,9.39160228
"Essex","Male","<1 year",1998,67.05218527,76.50881652,9.45663125
"Essex","Male","<1 year",1999,67.28287621,76.82601392,9.54313771
"Essex","Male","<1 year",2000,67.47911039,77.10667271,9.62756232
"Essex","Male","<1 year",2001,67.69265188,77.41525026,9.72259837999999
"Essex","Male","<1 year",2002,67.76500318,77.53036427,9.76536109000001
"Essex","Male","<1 year",2003,67.86711404,77.70871208,9.84159803999999
"Essex","Male","<1 year",2004,68.24524505,78.24290508,9.99766003000001
"Essex","Male","<1 year",2005,68.46050259,78.55373759,10.093235
"Essex","Male","<1 year",2006,68.45475348,78.5723101,10.11755662
"Essex","Male","<1 year",2007,68.72296725,78.96627242,10.24330517
"Essex","Male","<1 year",2008,68.77854002,79.0690112,10.29047118
"Essex","Male","<1 year",2009,68.92957284,79.30092193,10.37134909
"Essex","Male","<1 year",2010,69.0983701,79.56663453,10.46826443
"Essex","Male","<1 year",2011,69.33074185,79.90201718,10.57127533
"Essex","Male","<1 year",2012,69.50470202,80.15548011,10.65077809
"Essex","Male","<1 year",2013,69.43858231,80.10224544,10.66366313
"Essex","Male","<1 year",2014,69.57287695,80.31582014,10.74294319
"Essex","Male","<1 year",2015,69.37643737,80.06814327,10.6917059
"Essex","Male","<1 year",2016,69.19995389,79.87011329,10.6701594
"Essex","Male","<1 year",2017,69.13828968,79.81882766,10.68053798
"Gloucestershire","Both","<1 year",1990,66.86086787,77.02879286,10.16792499
"Gloucestershire","Both","<1 year",1991,67.09567169,77.34721087,10.25153918
"Gloucestershire","Both","<1 year",1992,67.33964445,77.66620645,10.326562
"Gloucestershire","Both","<1 year",1993,67.44569901,77.80520359,10.35950458
"Gloucestershire","Both","<1 year",1994,67.71871432,78.17797707,10.45926275
"Gloucestershire","Both","<1 year",1995,67.66037618,78.10132067,10.44094449
"Gloucestershire","Both","<1 year",1996,67.81480309,78.31169021,10.49688712
"Gloucestershire","Both","<1 year",1997,68.08019341,78.67413702,10.59394361
"Gloucestershire","Both","<1 year",1998,68.29971543,78.98477135,10.68505592
"Gloucestershire","Both","<1 year",1999,68.47804078,79.24975862,10.77171784
"Gloucestershire","Both","<1 year",2000,68.66326707,79.5186272,10.85536013
"Gloucestershire","Both","<1 year",2001,68.79319811,79.72109351,10.9278954
"Gloucestershire","Both","<1 year",2002,68.7282443,79.6660018,10.9377575
"Gloucestershire","Both","<1 year",2003,68.78681346,79.78086509,10.99405163
"Gloucestershire","Both","<1 year",2004,69.19185756,80.3569591,11.16510154
"Gloucestershire","Both","<1 year",2005,69.3716911,80.62287168,11.25118058
"Gloucestershire","Both","<1 year",2006,69.45704918,80.76594758,11.3088984
"Gloucestershire","Both","<1 year",2007,69.62617314,81.01433404,11.3881609
"Gloucestershire","Both","<1 year",2008,69.65437093,81.07242904,11.41805811
"Gloucestershire","Both","<1 year",2009,69.8528817,81.36076371,11.50788201
"Gloucestershire","Both","<1 year",2010,70.03461528,81.62550659,11.59089131
"Gloucestershire","Both","<1 year",2011,70.2555475,81.94686557,11.69131807
"Gloucestershire","Both","<1 year",2012,70.31064174,82.03677969,11.72613795
"Gloucestershire","Both","<1 year",2013,70.21261763,81.93143028,11.71881265
"Gloucestershire","Both","<1 year",2014,70.28696636,82.06191185,11.77494549
"Gloucestershire","Both","<1 year",2015,70.12772819,81.8807111,11.75298291
"Gloucestershire","Both","<1 year",2016,69.94532237,81.67436179,11.72903942
"Gloucestershire","Both","<1 year",2017,69.87046553,81.61552357,11.74505804
"Gloucestershire","Female","<1 year",1990,68.30323941,79.67095823,11.36771882
"Gloucestershire","Female","<1 year",1991,68.4761165,79.89993883,11.42382233
"Gloucestershire","Female","<1 year",1992,68.64501367,80.11369339,11.46867972
"Gloucestershire","Female","<1 year",1993,68.70884748,80.18996999,11.48112251
"Gloucestershire","Female","<1 year",1994,68.99527974,80.57401066,11.57873092
"Gloucestershire","Female","<1 year",1995,68.93471701,80.48139675,11.54667974
"Gloucestershire","Female","<1 year",1996,69.09925725,80.69852086,11.59926361
"Gloucestershire","Female","<1 year",1997,69.31198068,80.9916699,11.67968922
"Gloucestershire","Female","<1 year",1998,69.51410413,81.28251342,11.76840929
"Gloucestershire","Female","<1 year",1999,69.67218223,81.5234608,11.85127857
"Gloucestershire","Female","<1 year",2000,69.84094237,81.77941895,11.93847658
"Gloucestershire","Female","<1 year",2001,69.89666333,81.89667002,12.00000669
"Gloucestershire","Female","<1 year",2002,69.71919559,81.70265834,11.98346275
"Gloucestershire","Female","<1 year",2003,69.69021563,81.71933751,12.02912188
"Gloucestershire","Female","<1 year",2004,70.00801483,82.19938911,12.19137428
"Gloucestershire","Female","<1 year",2005,70.13072375,82.40447458,12.27375083
"Gloucestershire","Female","<1 year",2006,70.29735703,82.65804733,12.3606903
"Gloucestershire","Female","<1 year",2007,70.41891938,82.84224811,12.42332873
"Gloucestershire","Female","<1 year",2008,70.3848497,82.82114135,12.43629165
"Gloucestershire","Female","<1 year",2009,70.53674383,83.05086962,12.51412579
"Gloucestershire","Female","<1 year",2010,70.57959837,83.13030628,12.55070791
"Gloucestershire","Female","<1 year",2011,70.81584638,83.47936182,12.66351544
"Gloucestershire","Female","<1 year",2012,70.7821755,83.45367682,12.67150132
"Gloucestershire","Female","<1 year",2013,70.69561173,83.36882111,12.67320938
"Gloucestershire","Female","<1 year",2014,70.72915536,83.45349484,12.72433948
"Gloucestershire","Female","<1 year",2015,70.59263759,83.30491621,12.71227862
"Gloucestershire","Female","<1 year",2016,70.35633818,83.03915787,12.68281969
"Gloucestershire","Female","<1 year",2017,70.2466794,82.95307393,12.70639453
"Gloucestershire","Male","<1 year",1990,65.30284951,74.229747,8.92689749
"Gloucestershire","Male","<1 year",1991,65.58985959,74.62116019,9.03130059999999
"Gloucestershire","Male","<1 year",1992,65.90515171,75.03683741,9.13168570000001
"Gloucestershire","Male","<1 year",1993,66.05862728,75.24351924,9.18489196
"Gloucestershire","Male","<1 year",1994,66.31465995,75.59798035,9.28332039999999
"Gloucestershire","Male","<1 year",1995,66.26746708,75.54985317,9.28238609
"Gloucestershire","Male","<1 year",1996,66.41521667,75.75696815,9.34175148
"Gloucestershire","Male","<1 year",1997,66.72913981,76.18011035,9.45097054
"Gloucestershire","Male","<1 year",1998,66.97124482,76.51512785,9.54388303
"Gloucestershire","Male","<1 year",1999,67.17979525,76.81542496,9.63562971
"Gloucestershire","Male","<1 year",2000,67.38508701,77.10138435,9.71629734
"Gloucestershire","Male","<1 year",2001,67.58352882,77.38072369,9.79719487
"Gloucestershire","Male","<1 year",2002,67.64010418,77.47674058,9.8366364
"Gloucestershire","Male","<1 year",2003,67.79648472,77.70367122,9.90718650000001
"Gloucestershire","Male","<1 year",2004,68.28210213,78.36487967,10.08277754
"Gloucestershire","Male","<1 year",2005,68.51889112,78.69185789,10.17296677
"Gloucestershire","Male","<1 year",2006,68.53358262,78.74164633,10.20806371
"Gloucestershire","Male","<1 year",2007,68.75792658,79.06475437,10.30682779
"Gloucestershire","Male","<1 year",2008,68.84774076,79.20265176,10.354911
"Gloucestershire","Male","<1 year",2009,69.0940114,79.55127018,10.45725878
"Gloucestershire","Male","<1 year",2010,69.41978593,80.00810843,10.5883225
"Gloucestershire","Male","<1 year",2011,69.62542242,80.30393997,10.67851755
"Gloucestershire","Male","<1 year",2012,69.77585649,80.52114808,10.74529159
"Gloucestershire","Male","<1 year",2013,69.67081933,80.40528065,10.73446132
"Gloucestershire","Male","<1 year",2014,69.79429559,80.59517364,10.80087805
"Gloucestershire","Male","<1 year",2015,69.62264233,80.39965632,10.77701399
"Gloucestershire","Male","<1 year",2016,69.49448879,80.25577683,10.76128804
"Gloucestershire","Male","<1 year",2017,69.46017365,80.2342215,10.77404785
"Hampshire","Both","<1 year",1990,67.22680194,77.54301546,10.31621352
"Hampshire","Both","<1 year",1991,67.41402678,77.80169946,10.38767268
"Hampshire","Both","<1 year",1992,67.60723676,78.0587052,10.45146844
"Hampshire","Both","<1 year",1993,67.56441036,77.99761651,10.43320615
"Hampshire","Both","<1 year",1994,67.81056858,78.32103853,10.51046995
"Hampshire","Both","<1 year",1995,67.77855111,78.27937468,10.50082357
"Hampshire","Both","<1 year",1996,67.99307768,78.57070264,10.57762496
"Hampshire","Both","<1 year",1997,68.25961146,78.94121135,10.68159989
"Hampshire","Both","<1 year",1998,68.4041694,79.16197753,10.75780813
"Hampshire","Both","<1 year",1999,68.55329921,79.39376983,10.84047062
"Hampshire","Both","<1 year",2000,68.74841764,79.68915789,10.94074025
"Hampshire","Both","<1 year",2001,68.97620771,80.02857496,11.05236725
"Hampshire","Both","<1 year",2002,69.06570711,80.18983788,11.12413077
"Hampshire","Both","<1 year",2003,69.18589524,80.40816776,11.22227252
"Hampshire","Both","<1 year",2004,69.57951181,80.98061296,11.40110115
"Hampshire","Both","<1 year",2005,69.78551962,81.2894312,11.50391158
"Hampshire","Both","<1 year",2006,69.8618971,81.42642244,11.56452534
"Hampshire","Both","<1 year",2007,70.0259336,81.6865263,11.6605927
"Hampshire","Both","<1 year",2008,70.07140588,81.78769804,11.71629216
"Hampshire","Both","<1 year",2009,70.26489945,82.09350903,11.82860958
"Hampshire","Both","<1 year",2010,70.31445466,82.19483015,11.88037549
"Hampshire","Both","<1 year",2011,70.51485907,82.49884235,11.98398328
"Hampshire","Both","<1 year",2012,70.58094556,82.62435797,12.04341241
"Hampshire","Both","<1 year",2013,70.55772986,82.65099917,12.09326931
"Hampshire","Both","<1 year",2014,70.62951067,82.80044286,12.17093219
"Hampshire","Both","<1 year",2015,70.50283566,82.66289253,12.16005687
"Hampshire","Both","<1 year",2016,70.41547422,82.60469892,12.1892247
"Hampshire","Both","<1 year",2017,70.36207004,82.58960278,12.22753274
"Hampshire","Female","<1 year",1990,68.62755032,80.14477846,11.51722814
"Hampshire","Female","<1 year",1991,68.85011823,80.44215914,11.59204091
"Hampshire","Female","<1 year",1992,68.93761349,80.55790362,11.62029013
"Hampshire","Female","<1 year",1993,68.79016016,80.34469872,11.55453856
"Hampshire","Female","<1 year",1994,68.9453927,80.54256319,11.59717049
"Hampshire","Female","<1 year",1995,68.96453148,80.56228248,11.597751
"Hampshire","Female","<1 year",1996,69.1690009,80.83771131,11.66871041
"Hampshire","Female","<1 year",1997,69.3140651,81.05436963,11.74030453
"Hampshire","Female","<1 year",1998,69.45202199,81.27269193,11.82066994
"Hampshire","Female","<1 year",1999,69.49322996,81.36755178,11.87432182
"Hampshire","Female","<1 year",2000,69.68556173,81.66746686,11.98190513
"Hampshire","Female","<1 year",2001,69.88715444,81.98960407,12.10244963
"Hampshire","Female","<1 year",2002,69.97649064,82.1767155,12.20022486
"Hampshire","Female","<1 year",2003,70.0017118,82.28916906,12.28745726
"Hampshire","Female","<1 year",2004,70.26594237,82.71362438,12.44768201
"Hampshire","Female","<1 year",2005,70.36111187,82.88654346,12.52543159
"Hampshire","Female","<1 year",2006,70.47833496,83.07543706,12.5971021
"Hampshire","Female","<1 year",2007,70.68110804,83.38853521,12.70742717
"Hampshire","Female","<1 year",2008,70.77945769,83.55646111,12.77700342
"Hampshire","Female","<1 year",2009,71.00413108,83.902873,12.89874192
"Hampshire","Female","<1 year",2010,70.95880384,83.88028007,12.92147623
"Hampshire","Female","<1 year",2011,71.07644503,84.0750923,12.99864727
"Hampshire","Female","<1 year",2012,71.06572285,84.08694616,13.02122331
"Hampshire","Female","<1 year",2013,71.09153679,84.16828588,13.07674909
"Hampshire","Female","<1 year",2014,71.15955628,84.30451708,13.1449608
"Hampshire","Female","<1 year",2015,71.03671598,84.15998919,13.12327321
"Hampshire","Female","<1 year",2016,70.93342566,84.06882118,13.13539552
"Hampshire","Female","<1 year",2017,70.89292583,84.07098015,13.17805432
"Hampshire","Male","<1 year",1990,65.7189363,74.80987227,9.09093597
"Hampshire","Male","<1 year",1991,65.87590857,75.03442912,9.15852054999999
"Hampshire","Male","<1 year",1992,66.16450761,75.41474226,9.25023465
"Hampshire","Male","<1 year",1993,66.22778011,75.50553877,9.27775866
"Hampshire","Male","<1 year",1994,66.5563698,75.93957007,9.38320027
"Hampshire","Male","<1 year",1995,66.49047973,75.85952396,9.36904423
"Hampshire","Male","<1 year",1996,66.71671754,76.16614166,9.44942411999999
"Hampshire","Male","<1 year",1997,67.08916334,76.66520084,9.5760375
"Hampshire","Male","<1 year",1998,67.23963946,76.88573424,9.64609478
"Hampshire","Male","<1 year",1999,67.49542929,77.24864232,9.75321303
"Hampshire","Male","<1 year",2000,67.69990401,77.54701417,9.84711016
"Hampshire","Male","<1 year",2001,67.95573472,77.904852,9.94911728000001
"Hampshire","Male","<1 year",2002,68.0516702,78.04825011,9.99657990999999
"Hampshire","Male","<1 year",2003,68.2694734,78.37323883,10.10376543
"Hampshire","Male","<1 year",2004,68.78267684,79.07668773,10.29401089
"Hampshire","Male","<1 year",2005,69.10017675,79.52107983,10.42090308
"Hampshire","Male","<1 year",2006,69.1455797,79.62050305,10.47492335
"Hampshire","Male","<1 year",2007,69.27896715,79.83833558,10.55936843
"Hampshire","Male","<1 year",2008,69.28540406,79.89216123,10.60675717
"Hampshire","Male","<1 year",2009,69.45281736,80.16353237,10.71071501
"Hampshire","Male","<1 year",2010,69.60107449,80.39279512,10.79172063
"Hampshire","Male","<1 year",2011,69.88317573,80.80312141,10.91994568
"Hampshire","Male","<1 year",2012,70.02719407,81.04429975,11.01710568
"Hampshire","Male","<1 year",2013,69.96142819,81.02678604,11.06535785
"Hampshire","Male","<1 year",2014,70.04721734,81.20340356,11.15618622
"Hampshire","Male","<1 year",2015,69.92874074,81.09130169,11.16256095
"Hampshire","Male","<1 year",2016,69.86131901,81.07235554,11.21103653
"Hampshire","Male","<1 year",2017,69.80198354,81.05033061,11.24834707
"Kent","Both","<1 year",1990,66.49171603,76.65522971,10.16351368
"Kent","Both","<1 year",1991,66.69409114,76.91028183,10.21619069
"Kent","Both","<1 year",1992,66.93370496,77.20760031,10.27389535
"Kent","Both","<1 year",1993,66.98061503,77.26266363,10.2820486
"Kent","Both","<1 year",1994,67.35594403,77.74930357,10.39335954
"Kent","Both","<1 year",1995,67.30966053,77.68462391,10.37496338
"Kent","Both","<1 year",1996,67.37126336,77.77107251,10.39980915
"Kent","Both","<1 year",1997,67.55032011,78.01202701,10.4617069
"Kent","Both","<1 year",1998,67.6931003,78.21839679,10.52529649
"Kent","Both","<1 year",1999,67.89766296,78.51631559,10.61865263
"Kent","Both","<1 year",2000,68.20312128,78.94641868,10.7432974
"Kent","Both","<1 year",2001,68.35809607,79.17686202,10.81876595
"Kent","Both","<1 year",2002,68.31617034,79.14396309,10.82779275
"Kent","Both","<1 year",2003,68.35552819,79.23095082,10.87542263
"Kent","Both","<1 year",2004,68.82431108,79.88292185,11.05861077
"Kent","Both","<1 year",2005,69.05060495,80.20241426,11.15180931
"Kent","Both","<1 year",2006,69.18953085,80.40865603,11.21912518
"Kent","Both","<1 year",2007,69.37879712,80.68555075,11.30675363
"Kent","Both","<1 year",2008,69.44926811,80.80229237,11.35302426
"Kent","Both","<1 year",2009,69.64664615,81.10403586,11.45738971
"Kent","Both","<1 year",2010,69.86491111,81.4102271,11.54531599
"Kent","Both","<1 year",2011,70.00782694,81.60919421,11.60136727
"Kent","Both","<1 year",2012,70.09281781,81.74032744,11.64750963
"Kent","Both","<1 year",2013,69.96912677,81.60985251,11.64072574
"Kent","Both","<1 year",2014,70.02721799,81.72246266,11.69524467
"Kent","Both","<1 year",2015,69.89958805,81.58755068,11.68796263
"Kent","Both","<1 year",2016,69.74469556,81.43795559,11.69326003
"Kent","Both","<1 year",2017,69.61081601,81.30972486,11.69890885
"Kent","Female","<1 year",1990,67.94635192,79.26241019,11.31605827
"Kent","Female","<1 year",1991,68.16906245,79.53408559,11.36502314
"Kent","Female","<1 year",1992,68.31015453,79.69466291,11.38450838
"Kent","Female","<1 year",1993,68.30147269,79.66343652,11.36196383
"Kent","Female","<1 year",1994,68.55729402,79.98806126,11.43076724
"Kent","Female","<1 year",1995,68.56710795,79.9838961,11.41678815
"Kent","Female","<1 year",1996,68.67613541,80.1291992,11.45306379
"Kent","Female","<1 year",1997,68.7791084,80.2834145,11.5043061
"Kent","Female","<1 year",1998,68.92331376,80.50784277,11.58452901
"Kent","Female","<1 year",1999,69.08714578,80.77351376,11.68636798
"Kent","Female","<1 year",2000,69.36328017,81.18421186,11.82093169
"Kent","Female","<1 year",2001,69.47921878,81.37340839,11.89418961
"Kent","Female","<1 year",2002,69.40949036,81.30881732,11.89932696
"Kent","Female","<1 year",2003,69.35655658,81.28481176,11.92825518
"Kent","Female","<1 year",2004,69.71950915,81.81694312,12.09743397
"Kent","Female","<1 year",2005,69.87838248,82.05074249,12.17236001
"Kent","Female","<1 year",2006,69.99150986,82.22290592,12.23139606
"Kent","Female","<1 year",2007,70.18621343,82.51140458,12.32519115
"Kent","Female","<1 year",2008,70.31496693,82.70484638,12.38987945
"Kent","Female","<1 year",2009,70.66115472,83.20606149,12.54490677
"Kent","Female","<1 year",2010,70.73451266,83.3265159,12.59200324
"Kent","Female","<1 year",2011,70.72608448,83.31899066,12.59290618
"Kent","Female","<1 year",2012,70.71803597,83.32294814,12.60491217
"Kent","Female","<1 year",2013,70.71654001,83.35811316,12.64157315
"Kent","Female","<1 year",2014,70.73276736,83.41916991,12.68640255
"Kent","Female","<1 year",2015,70.67376172,83.37614189,12.70238017
"Kent","Female","<1 year",2016,70.56786472,83.29858022,12.7307155
"Kent","Female","<1 year",2017,70.47390552,83.23970674,12.76580122
"Kent","Male","<1 year",1990,64.90803045,73.86798365,8.9599532
"Kent","Male","<1 year",1991,65.096868,74.1141428,9.0172748
"Kent","Male","<1 year",1992,65.43161661,74.54047199,9.10885537999999
"Kent","Male","<1 year",1993,65.53617697,74.68294161,9.14676464
"Kent","Male","<1 year",1994,66.01604664,75.3064912,9.29044456
"Kent","Male","<1 year",1995,65.93200609,75.20587539,9.2738693
"Kent","Male","<1 year",1996,65.96210485,75.25345623,9.29135137999999
"Kent","Male","<1 year",1997,66.2176426,75.57796186,9.36031926
"Kent","Male","<1 year",1998,66.36230484,75.76829312,9.40598828
"Kent","Male","<1 year",1999,66.60254557,76.08857333,9.48602776
"Kent","Male","<1 year",2000,66.93284665,76.5292315,9.59638484999999
"Kent","Male","<1 year",2001,67.1311906,76.80617548,9.67498488
"Kent","Male","<1 year",2002,67.13056432,76.82460599,9.69404166999999
"Kent","Male","<1 year",2003,67.26649732,77.02723218,9.76073486
"Kent","Male","<1 year",2004,67.83183756,77.78351757,9.95168001
"Kent","Male","<1 year",2005,68.1311256,78.19715028,10.06602468
"Kent","Male","<1 year",2006,68.30412875,78.45020897,10.14608022
"Kent","Male","<1 year",2007,68.4894647,78.71838575,10.22892105
"Kent","Male","<1 year",2008,68.50883385,78.77041343,10.26157958
"Kent","Male","<1 year",2009,68.57049645,78.89311344,10.32261699
"Kent","Male","<1 year",2010,68.93080225,79.38052799,10.44972574
"Kent","Male","<1 year",2011,69.2243979,79.78581256,10.56141466
"Kent","Male","<1 year",2012,69.40551535,80.05049109,10.64497574
"Kent","Male","<1 year",2013,69.17031576,79.77425731,10.60394155
"Kent","Male","<1 year",2014,69.27319733,79.94464328,10.67144595
"Kent","Male","<1 year",2015,69.09335906,79.7447101,10.65135104
"Kent","Male","<1 year",2016,68.90333613,79.54499984,10.64166371
"Kent","Male","<1 year",2017,68.74109188,79.36659126,10.62549938
"North Yorkshire","Both","<1 year",1990,66.56115573,76.72778524,10.16662951
"North Yorkshire","Both","<1 year",1991,66.79500903,77.05188577,10.25687674
"North Yorkshire","Both","<1 year",1992,67.07274436,77.43025721,10.35751285
"North Yorkshire","Both","<1 year",1993,67.02214872,77.36749916,10.34535044
"North Yorkshire","Both","<1 year",1994,67.22070632,77.63980568,10.41909936
"North Yorkshire","Both","<1 year",1995,67.37403305,77.84903679,10.47500374
"North Yorkshire","Both","<1 year",1996,67.58685655,78.14261806,10.55576151
"North Yorkshire","Both","<1 year",1997,67.78095586,78.41721262,10.63625676
"North Yorkshire","Both","<1 year",1998,67.81285419,78.48459096,10.67173677
"North Yorkshire","Both","<1 year",1999,67.95775489,78.70032776,10.74257287
"North Yorkshire","Both","<1 year",2000,68.18981595,79.02922317,10.83940722
"North Yorkshire","Both","<1 year",2001,68.40982053,79.3494437,10.93962317
"North Yorkshire","Both","<1 year",2002,68.47131137,79.46627207,10.9949607
"North Yorkshire","Both","<1 year",2003,68.5775462,79.65250588,11.07495968
"North Yorkshire","Both","<1 year",2004,68.92523436,80.14876669,11.22353233
"North Yorkshire","Both","<1 year",2005,69.12040251,80.43594817,11.31554566
"North Yorkshire","Both","<1 year",2006,69.33726334,80.7574462,11.42018286
"North Yorkshire","Both","<1 year",2007,69.51925671,81.02280703,11.50355032
"North Yorkshire","Both","<1 year",2008,69.61037051,81.16860355,11.55823304
"North Yorkshire","Both","<1 year",2009,69.77474922,81.41309314,11.63834392
"North Yorkshire","Both","<1 year",2010,69.89944236,81.596966,11.69752364
"North Yorkshire","Both","<1 year",2011,70.07657831,81.85875372,11.78217541
"North Yorkshire","Both","<1 year",2012,70.17772912,82.01407513,11.83634601
"North Yorkshire","Both","<1 year",2013,70.2067913,82.08479499,11.87800369
"North Yorkshire","Both","<1 year",2014,70.27751856,82.22518482,11.94766626
"North Yorkshire","Both","<1 year",2015,70.11914673,82.05457216,11.93542543
"North Yorkshire","Both","<1 year",2016,69.98630649,81.90886947,11.92256298
"North Yorkshire","Both","<1 year",2017,69.87607842,81.79425993,11.91818151
"North Yorkshire","Female","<1 year",1990,68.08126849,79.43277154,11.35150305
"North Yorkshire","Female","<1 year",1991,68.28390188,79.71008667,11.42618479
"North Yorkshire","Female","<1 year",1992,68.34825765,79.79927956,11.45102191
"North Yorkshire","Female","<1 year",1993,68.25407501,79.66608504,11.41201003
"North Yorkshire","Female","<1 year",1994,68.38330109,79.83423249,11.4509314
"North Yorkshire","Female","<1 year",1995,68.4700068,79.94828429,11.47827749
"North Yorkshire","Female","<1 year",1996,68.66842107,80.23111373,11.56269266
"North Yorkshire","Female","<1 year",1997,68.88177128,80.53600299,11.65423171
"North Yorkshire","Female","<1 year",1998,68.88209845,80.56014991,11.67805146
"North Yorkshire","Female","<1 year",1999,68.97609307,80.72085094,11.74475787
"North Yorkshire","Female","<1 year",2000,69.08388325,80.89336073,11.80947748
"North Yorkshire","Female","<1 year",2001,69.36037962,81.29492221,11.93454259
"North Yorkshire","Female","<1 year",2002,69.48221394,81.50585798,12.02364404
"North Yorkshire","Female","<1 year",2003,69.60668049,81.73469769,12.1280172
"North Yorkshire","Female","<1 year",2004,69.91273404,82.19530212,12.28256808
"North Yorkshire","Female","<1 year",2005,69.99846005,82.3501135,12.35165345
"North Yorkshire","Female","<1 year",2006,70.32922102,82.83479357,12.50557255
"North Yorkshire","Female","<1 year",2007,70.43467853,82.99921183,12.5645333
"North Yorkshire","Female","<1 year",2008,70.47272735,83.08019189,12.60746454
"North Yorkshire","Female","<1 year",2009,70.55263895,83.22071005,12.6680711
"North Yorkshire","Female","<1 year",2010,70.56529444,83.25834877,12.69305433
"North Yorkshire","Female","<1 year",2011,70.70957134,83.48132449,12.77175315
"North Yorkshire","Female","<1 year",2012,70.76879505,83.58083506,12.81204001
"North Yorkshire","Female","<1 year",2013,70.82371704,83.68764119,12.86392415
"North Yorkshire","Female","<1 year",2014,70.90980858,83.85210641,12.94229783
"North Yorkshire","Female","<1 year",2015,70.86574865,83.84200368,12.97625503
"North Yorkshire","Female","<1 year",2016,70.71051055,83.68015499,12.96964444
"North Yorkshire","Female","<1 year",2017,70.54403926,83.50065691,12.95661765
"North Yorkshire","Male","<1 year",1990,64.94937376,73.9074222,8.95804844
"North Yorkshire","Male","<1 year",1991,65.20812378,74.26639735,9.05827357000001
"North Yorkshire","Male","<1 year",1992,65.67342089,74.89327972,9.21985882999999
"North Yorkshire","Male","<1 year",1993,65.67599373,74.91240365,9.23640992
"North Yorkshire","Male","<1 year",1994,65.94050829,75.28123727,9.34072898000001
"North Yorkshire","Male","<1 year",1995,66.16243553,75.58571312,9.42327759
"North Yorkshire","Male","<1 year",1996,66.3895421,75.88767756,9.49813546
"North Yorkshire","Male","<1 year",1997,66.5655726,76.13221393,9.56664133000001
"North Yorkshire","Male","<1 year",1998,66.63362957,76.24800355,9.61437398000001
"North Yorkshire","Male","<1 year",1999,66.82575381,76.51229904,9.68654523000001
"North Yorkshire","Male","<1 year",2000,67.18016353,76.99233558,9.81217205
"North Yorkshire","Male","<1 year",2001,67.35529746,77.24774206,9.89244459999999
"North Yorkshire","Male","<1 year",2002,67.37172258,77.29329767,9.92157509
"North Yorkshire","Male","<1 year",2003,67.46710282,77.44847101,9.98136819000001
"North Yorkshire","Male","<1 year",2004,67.85378409,77.97762944,10.12384535
"North Yorkshire","Male","<1 year",2005,68.1520293,78.38920423,10.23717493
"North Yorkshire","Male","<1 year",2006,68.25877269,78.55541875,10.29664606
"North Yorkshire","Male","<1 year",2007,68.51714572,78.92328154,10.40613582
"North Yorkshire","Male","<1 year",2008,68.65870512,79.13357841,10.47487329
"North Yorkshire","Male","<1 year",2009,68.89636938,79.46968363,10.57331425
"North Yorkshire","Male","<1 year",2010,69.1315651,79.80081116,10.66924606
"North Yorkshire","Male","<1 year",2011,69.3414424,80.10569295,10.76425055
"North Yorkshire","Male","<1 year",2012,69.48944992,80.32827324,10.83882332
"North Yorkshire","Male","<1 year",2013,69.5027262,80.38224561,10.87951941
"North Yorkshire","Male","<1 year",2014,69.56772163,80.51706251,10.94934088
"North Yorkshire","Male","<1 year",2015,69.30526194,80.20618423,10.90092229
"North Yorkshire","Male","<1 year",2016,69.19612283,80.08323138,10.88710855
"North Yorkshire","Male","<1 year",2017,69.14497993,80.041549,10.89656907
"Northamptonshire","Both","<1 year",1990,66.15142139,76.21592352,10.06450213
"Northamptonshire","Both","<1 year",1991,66.26161405,76.36394375,10.1023297
"Northamptonshire","Both","<1 year",1992,66.42413356,76.57177216,10.1476386
"Northamptonshire","Both","<1 year",1993,66.4618467,76.62393451,10.16208781
"Northamptonshire","Both","<1 year",1994,66.83447155,77.12111712,10.28664557
"Northamptonshire","Both","<1 year",1995,66.91603387,77.2257369,10.30970303
"Northamptonshire","Both","<1 year",1996,67.07055884,77.44497595,10.37441711
"Northamptonshire","Both","<1 year",1997,67.23310412,77.68043078,10.44732666
"Northamptonshire","Both","<1 year",1998,67.27690554,77.77363456,10.49672902
"Northamptonshire","Both","<1 year",1999,67.3885426,77.96727648,10.57873388
"Northamptonshire","Both","<1 year",2000,67.7018604,78.4201933,10.7183329
"Northamptonshire","Both","<1 year",2001,67.90147056,78.71549069,10.81402013
"Northamptonshire","Both","<1 year",2002,67.86473435,78.70477222,10.84003787
"Northamptonshire","Both","<1 year",2003,67.83563494,78.71322659,10.87759165
